Date_time,city,state/province,country,UFO_shape,length_of_encounter_seconds,described_duration_of_encounter,description,date_documented,latitude,longitude
07/03/2012 22:00,salamanca,ny,us,oval,600,half-hour,There is no other explanation for this other than it being a UFO&#44 very exciting experience.,07/04/2012,42.1577778,-78.7152778
10/29/2008 21:20,laura,oh,us,light,10,5-10 seconds,Bright Blue Craft Over Laura&#44 Ohio&#39s Night Sky,10/31/2008,39.9947222,-84.4080556
01/04/2014 20:00,guatamala city (guatamala),,,light,1800,30 minutes,Some people saw a blue light falling and crashing on the ground&#44 later on three small lights floated over the ground.,01/10/2014,14.613333,-90.535278
01/12/2014 23:30,newington (canada),on,,teardrop,180,3 minutes,Gold shimmering lights.  Stationary until I was watching&#44 then moved quickly.,1/16/2014,45.117371,-75.012052
6/15/2002 20:30,equinunk,pa,us,egg,3600,1 hour,7 ufo&#39s stop over the upper delaware river valley,12/16/2005,41.8558333,-75.2241667
9/30/2005 05:04,farmington,ut,us,rectangle,25.0,25 seconds,Farmington Utah bright white light with blue in the middle in the shape of fixed wing aircraft flying Southwest to Northeast.,10/11/2005,40.9805556,-111.8866667
2/15/1974 20:00,orange,ca,us,flash,120,2 minutes,Car radio goes dead&#44 bright light.,09/02/2005,33.7877778,-117.8522222
2/17/2007 06:30,milwaukee,wi,us,oval,300,5 minutes,Did any one report seeing a UFO around 6:30 this morning off of Hopkins and Capitol? Myself and a few people stopped this morning and s,2/24/2007,43.0388889,-87.9063889
07/05/2008 01:20,brooklin (canada),on,,light,90,1min 30 sec,Bright white light crossed paths with a N/E bound airliner&#44 then shot off to the east at an unbelieveable rate of speed.,08/12/2008,43.958333,-78.959722
4/14/1999 00:45,houston,tx,us,chevron,10,5-10 seconds,I saw a boomarang shaped object. It was gliding across the sky.,6/23/1999,29.7630556,-95.3630556
01/06/1995 00:15,warm beach,wa,us,,10,10 seconds,Two women observe a strange &quot;rope&quot; of light&#44 with a brightly lighted sphere of light attached.  Good photo&#33,11/02/1999,48.1708333,-122.3633333
4/13/2009 20:00,stoke-on-trent (uk/england),,gb,fireball,840,14 mins,it moved accross the sky like a red fireball,05/12/2009,53,-2.183333
8/21/2012 23:15,springdale,ar,us,light,600.0,5-10 minutes,Erratic lights.,9/24/2012,36.1866667,-94.1286111
8/16/2012 21:40,santa cruz,ca,us,sphere,300.0,5 minutes,Round red orange object stationary in the sky. Disappeared and reappeared quickly in the south east sky.,8/19/2012,36.9741667,-122.0297222
11/25/2012 01:30,las vegas,nv,us,unknown,3,3 seconds,Bright green flash while in backyard. A streak appeared in sky like a jet streak after flash had ended&#44 but there was complete silence.,12/20/2012,36.175,-115.1363889
02/06/2013 18:15,montpelier,vt,us,other,20,20 seconds,Large linear object&#44 low flying banking west in washington county VT.,2/18/2013,44.26,-72.5758333
07/10/2009 23:00,bear creek,al,us,circle,4,4 seconds,It was moving very fast. It was a little bigger than a dime compared the stars. It was circle and bright. It swerved and disappeared.,02/10/2012,34.2747222,-87.7005556
08/12/1998 22:24,bothell,wa,us,disk,1800,30 minutes,It looked like the saucer on the USS Enterprise from Star Trek.  It had two disks&#44 one on top of the other.  Also&#44 it had a flashing wh,11/01/1998,47.7625,-122.2041667
08/08/2012 23:00,mcallen,tx,us,oval,10.0,10 seconds,I saw a ufo that was hovering from the sky&#44 then dropped from the sky to the ground.,8/19/2012,26.2030556,-98.2297222
8/31/2009 20:45,iron mountain,mi,us,light,15.0,15 seconds,Glowing bright green light/orb falling to earth from the stars,12/12/2009,45.8202778,-88.0658333
5/30/2009 18:30,topeka,ks,us,teardrop,2,just a couple seconds at,strange object in the sky,06/09/2009,39.0483333,-95.6777778
5/24/2010 09:15,green lake,wi,us,,1800,still going on&#44 30 min an,At present&#44 there has been a light in the southwest sky&#44 about half way between the moon and Venus&#44 it has been moving in all patterns&#44,06/03/2010,43.8441667,-88.96
10/30/2009 22:20,anaheim,ca,us,diamond,720,12 minutes,Large fiery orange object seemed to come apart then turned and climbed in altitude and speed.,12/12/2009,33.8352778,-117.9136111
4/18/2009 23:30,rothwell (leeds) (uk/england,,,formation,300,over 5 minutes,formation of lights over Rothwell,05/12/2009,53.755477,-1.473462
9/15/2002 22:30,merrillville,in,us,other,300.0,5 min,Night time sighting of a dim&#44 bird shaped&#44 pulsating craft&#44 followed by a bright light performing ariel acrobatics.,11/16/2002,41.4827778,-87.3327778
07/04/2011 20:30,west des moines,ia,us,circle,180,3 minutes,2 red/orange spheres moving slowly appeared in des moines iowa.,7/17/2011,41.6005556,-93.6088889
03/12/2005 22:35,ledbetter,ky,us,unknown,300,5 min,bright white light and craft hovering over the road,05/11/2005,37.0475,-88.4769444
8/18/2007 21:45,westport/port henry (between),ny,,disk,300.0,4-5 miles,we were on our way home on saturday night august 18th 2007 approximately 9:45p.m..  we were on rt. 22 headed north between westport ny,10/08/2007,44.048388,-73.459847
3/24/2006 21:30,boston,ma,us,cigar,30,30 seconds,3 totally black and silent cigar shapes flying at a low height through edge of city center,5/15/2006,42.3583333,-71.0602778
4/24/2008 06:05,melbourne,fl,us,light,180,2-3 minuets,Pre dawn with clear moon lite sky&#44 three bright lights appeared quickly and vanished just as quick&#44 but all were of the same appearanc,06/12/2008,28.0833333,-80.6083333
8/21/2004 22:30,tinley park,il,us,triangle,3600.0,approx. 1 hour,Red light triangle&#44 as well as blue lights&#44 that were harder to see&#44 given that starts appear white...,10/27/2004,41.5733333,-87.7844444
2/27/2010 18:00,hyderabad (india),,,unknown,2,few seconds,This is the second report I am submitting as I have sighted two UFOs thus far. The first was when I was studying in Bangalore&#44 India&#44 i,4/13/2010,17.385044,78.486671
11/20/2004 02:11,boca raton,fl,us,unknown,3600,45-60 minutes,Sleeping Male Vanishes From Home Late AM  ((NUFORC Note:  Investigated by MUFON/Florida.  Report unconfirmed..  PD)),12/03/2004,26.3583333,-80.0833333
9/20/2008 21:00,wadebridge&#44 cornwall (uk/england),,,circle,7200.0,2 hours,North Cornwall&#44 UK&#44 circular craft&#44 with pulsating lights surrounding it: blue&#44 yellow&#44 red.,10/31/2008,50.516654,-4.836456
5/15/2004 21:37,mesa,az,us,circle,3,3 seconds,Large bright light appeared in sky  overhead and then quickly dropped down out of my sight.,06/04/2004,33.4222222,-111.8219444
10/14/2001 19:50,demming (canada),ns,,circle,20,10 to 20 sec,white very brigt just east of mars. about 6 times the size of mars. became brighter and larger. began to fade and then shot off and dis,11/20/2001,32.268698,-107.75864
6/20/1998 22:00,eustace,tx,us,oval,60,1 minute,Oval object streaking through sky&#44 high rate of speed&#44 trailing yellow and orange smoke&#44 or dust particles behind it.,11/21/1998,32.3069444,-96.0063889
6/28/2003 23:30,layton,ut,us,light,60,1 minute,Tiny pinpoints seen moments apart&#44 moving North at a steady&#44 unwavering rate.,7/16/2003,41.0602778,-111.9702778
1/25/2001 02:30,prospect park,pa,us,light,1800,30+ min.,Ball of flashing&#44 sparkling multicolored light,07/01/2002,39.8877778,-75.3086111
10/29/2011 19:40,pine grove,co,,sphere,3,3 sec,Bright Light moving low to the horizon from SW to NW  viewed out of Pine Grove&#44 Colorado,12/12/2011,39.41,-105.321944
01/03/2009 19:00,benton,ar,us,light,2,2 seconds,Bright lit aircraft descends&#44 and vanishes without a trace.,01/10/2009,34.5644444,-92.5866667
5/20/2004 21:30,gila bend,az,us,disk,3600,60 minutes,7 bright yellowish-orange lights from a flying saucer were seen in sky surrounded by smaller white sparkling lights,06/04/2004,32.9477778,-112.7161111
7/30/1997 01:30,fridley,mn,us,fireball,4,4 seconds,Very large fireball flew over house. No loud noise&#44 just a faint &quot;whoosh&quot; as it passed. Very quick.,2/16/2000,45.0861111,-93.2630556
10/15/1998 22:35,port washington,wi,us,triangle,120,1-2 minutes,Craft a cross between Triangle/Chevron/Arrowhead/Diamond; clear&#44 starry night; witnessed what I believe to be: quiet&#44 low humming craft,1/22/2000,43.3872222,-87.8755556
8/15/2008 22:30,lake charles,la,us,circle,10.0,10 seconds,white cirlce of light suudently appears,10/31/2008,30.2263889,-93.2172222
3/19/2006 23:00,birmingham (uk/england),,gb,light,7200,2 hours,I actually saw an alien,10/30/2006,52.466667,-1.916667
4/23/1996 04:45,colchester (canada),on,ca,circle,1200,15-20 minutes,ufo over lake erie in brood daylight / 1996,1/31/2004,41.983333,-82.933333
7/16/2005 22:05,vancouver,wa,us,flash,180,2. to 3 min,I was out looking a the Moon with a small telascope for about 20 min. I when an got a pair of 7X50 and was just ajusting them whe off t,09/02/2005,45.6388889,-122.6602778
1/14/2012 03:19,doncaster (uk/england),,gb,triangle,600,10 mins,I saw a very large craft from my bedroom window.  flying very low for a usual aircraft.  it had 3 red lights at the back&#44 very large it,1/24/2012,53.533333,-1.116667
10/15/2012 00:15,towson,md,us,circle,1800,30 minutes,Orange fixated circle hung above us (in the dist) as we stargazed then.. disappeared,10/30/2012,39.4013889,-76.6022222
09/04/2004 06:00,watsonville,ca,us,light,2700.0,45 mins,Bright red&#44 plasma-type object  seen hovering over Mt. Madonna&#44 are for 45 mins.,09/09/2004,36.9102778,-121.7558333
7/26/2006 19:00,myrtle beach,sc,us,light,7200,2 hours,Amber lights over Myrtle Beach South Carolina,12/12/2011,33.6888889,-78.8869444
8/20/2003 21:30,henderson,nc,us,formation,120.0,2 minutes,They were in a straight line with blinking lights,8/28/2003,36.3294444,-78.3994444
5/23/2012 02:20,hazelwood,mo,us,other,45,30-45seconds,Stealth crescent banking maneuver .,07/04/2012,38.7713889,-90.3708333
09/12/2003 20:45,east palo alto,ca,us,circle,120.0,2 minutes,My family and I  attended a birthday party Friday&#44 9/12/2003 at East Palo Alto&#44 California.It was an outdoor party and the night sk,9/17/2003,37.4688889,-122.14
05/06/2014 22:15,shreveport,la,us,other,10,10 seconds,Boomerang object spotted,05/08/2014,32.525,-93.75
12/01/2001 22:20,newton,tx,us,fireball,3,3 seconds,Bright object appeared to be burning up in atmosphere as in re-entry.,12/05/2001,30.8483333,-93.7572222
6/30/1995 19:20,olathe,ks,us,,2,~2 seconds,A moon-sized circle of bright white light&#44 like a mirror reflecting the sun by tilting&#44 appeared in the distance,2/18/2001,38.8813889,-94.8188889
08/09/2008 18:45,dawson springs,ky,us,circle,450.0,7.5 minutes,Two small orbs seen hovering over Dawson Springs&#44 KY at a great distance.,08/12/2008,37.1672222,-87.6925
6/17/2011 00:32,oak island,nc,us,light,2,02 sec,Bright white light seen moving out from above cloud.,6/20/2011,33.9163889,-78.1613889
9/14/2008 14:00,brownsville,tx,us,triangle,172800.0,2 days,triangle in backyard&#44&#44 i have knowledge and they know&#44&#44 i know.,10/31/2008,25.9013889,-97.4972222
11/02/1985 01:00,patterson,ny,us,cigar,900,15 min,As traveling North on Route 22&#44 NY approx town Patterson&#44 my son and I had stopped to see this object with colored lights&#44 traveling ve,05/11/2005,41.5136111,-73.6066667
12/03/2011 23:35,pointplace,oh,,fireball,35,35 seconds,I was walking my dog saw a yellowish white fire ball flying over Lake Erie as it crossed land it done like a 90 degree turn acelerated,12/12/2011,41.718937,-83.479378
2/20/2006 22:00,brownstown,mi,,other,3600,1 hour,UFO Sightings,03/11/2006,42.126116,-83.257233
03/09/2014 22:00,jupiter,fl,us,circle,60,1 minute,A round orange glowing object moved east to west moving slowly. Larger as it approached and passed my back yard and then moved upward.,3/18/2014,26.9338889,-80.0944444
1/20/2008 14:00,lebanon,or,us,sphere,5,2-5 se onds,Jan 20 2008 Seen a silver sphere in the air.,2/14/2008,44.5366667,-122.9058333
10/21/1973 17:30,baltimore,md,us,disk,900,15 minutes,Oct 1973 Baltimore&#44 Md  Discw/dome/portholewindows/interiorLight.  Noiseless&#44 hovering&#44 close by&#44 huge,8/28/2002,39.2902778,-76.6125
8/29/1999 20:35,temple city,ca,us,light,900.0,15 minutes,Red star-like object in the northeast sky.,09/12/1999,34.1072222,-118.0569444
9/21/2010 21:30,palm bay,fl,us,oval,2.0,seconds,Bright yellow and red object over USAF tracking station,11/21/2010,28.0341667,-80.5888889
12/11/2000 00:01,bloomington,ca,us,oval,25,25 seconds,ORANGE OVAL LIGHT WITH RED LIGHT ORBITING ORANGE LIGHT. . .,12/20/2000,34.0702778,-117.395
9/17/2007 19:17,bodega bay,ca,us,cigar,900.0,15 minutes,Streaking object appears to stop and hover for several minutes,10/08/2007,38.3333333,-123.0469444
7/29/2001 02:24,flagstaff,az,us,triangle,300,5 min,I think were in big trouble.,08/05/2001,35.1980556,-111.6505556
4/14/2011 21:30,rosamond,ca,us,cylinder,180,3 minutes,Bright orange object over Rosamond&#44 CA.  ((NUFORC Note:  Missile launch from Vandenberg AFB at 21:24 hrs. (Pacific).  PD)),05/02/2011,34.8641667,-118.1625
6/26/2010 22:00,sikeston,mo,us,unknown,45,the last hour. still goin,Four lights all moving in their own circle meeting at the same point&#44 sikeston missouri,07/06/2010,36.8766667,-89.5877778
5/19/2007 21:50,rancho cucamonga,ca,us,circle,240,3-4 mins,Very Bright Orange Light Moving Slowly,06/12/2007,34.1063889,-117.5922222
03/09/2013 21:00,cullman,al,us,diamond,180,3 minutes,9 colorful UFO witness slow moving over Cullman&#44 Alabama.,5/15/2013,34.1747222,-86.8436111
10/26/1998 18:15,seattle,wa,us,fireball,3,2-3 seconds,FIREBALL CAME STRAIGHT DOWN FROM THE SKY&#44 IT HAD A TAIL GOING STRAIGHT UP LASTED 2 TO 3 SECONDS AND DISAPPEARED.,11/01/1998,47.6063889,-122.3308333
7/17/2012 21:50,johnstown,pa,us,triangle,120,1-2 minutes,3 Glowing orbs in triangle formation johnstown&#44 PA,08/05/2012,40.3266667,-78.9222222
11/16/2005 21:00,centralia,wa,us,triangle,420,7 minutes,Nov. 16&#442005 Place: Centralia Washington- 4/10ths mile West of I-5 Hwy on Cooks Hill Road &amp; Scammon Creek Road  It was about 21:00 hrs,12/16/2005,46.7163889,-122.9530556
6/15/2008 13:00,kingman,az,us,unknown,900,10-15 minutes,Overwhelming sound and vibration with no craft visible,2/14/2010,35.1894444,-114.0522222
2/14/2008 05:32,kalamazoo,mi,us,changing,1,1 second,((HOAX??))  A white circular light changed into an oval and was traveling very fast..,03/04/2008,42.2916667,-85.5872222
11/01/2013 20:30,nashville,tn,us,egg,1500,25 minutes,Was a cloudy night&#44 hovering low amongst clouds saw large lighted object with a red light atop (moving clockwise atop the craft).,11/11/2013,36.1658333,-86.7844444
8/20/2002 23:10,noxon,mt,us,unknown,2700.0,45 minutes,Large craft spotted in Northwest Montana,8/28/2002,47.9961111,-115.7805556
7/20/2004 23:00,everett/marysville,wa,,light,300,5 min,bright hovering lite illuminating 50 sq miles over marysville&#44 wa in july 2004. daylight at night.,07/05/2008,47.999027,-122.191401
12/25/2003 23:50,boiling springs,pa,us,triangle,900,15 min,slow moving light just above tree top level.  comes closer and the light goes out.  then back on once over mountain,1/31/2004,40.1497222,-77.1286111
2/16/2012 08:00,rancho viejo,tx,us,chevron,45,45 seconds,Light went from small to big then from big to small until it completely turned off. Gray V shape object with 3 circular patches.,9/24/2012,26.0391667,-97.5561111
9/23/2013 20:40,muskogee,ok,us,light,120.0,2 minutes,What was thought to be a satellite&#44 stopped completely in its travels and sat stationary for a full minute.,9/30/2013,35.7477778,-95.3694444
07/10/2006 16:00,portland,or,us,circle,300,about 5 minutes,Video taped a Black vibrating object near contrail,08/07/2007,45.5236111,-122.675
4/29/2001 14:00,nashville,tn,us,light,600,5-10 minutes,Slow moving lights in the sky over Nashville.,08/05/2001,36.1658333,-86.7844444
9/18/2009 23:00,boise,id,us,light,1200.0,20 minutes,Red&#44 slowly pulsating light&#44 that hovered in the north for twenty minutes.,12/12/2009,43.6136111,-116.2025
8/18/2012 04:00,capac,mi,us,circle,273.0,04:33,While letting my dog outside at roughly 4am I noticed a very bright light in the sky. It&#39s much much to bright for a star and I know wh,8/19/2012,43.0125,-82.9280556
9/28/2008 20:30,knoxville,tn,us,light,120.0,2 minutes,Orangish&#44 white &quot;stars&quot; or &quot;planets&quot; in Orion&#39s Belt&#44 then moved and flew off,10/31/2008,35.9605556,-83.9208333
6/21/2010 11:45,glendale,ca,us,cone,15,15 seconds,Metallic cone shaped disc flying near 2 freeway in Glendale&#44 CA,6/23/2010,34.1425,-118.2541667
11/15/2008 18:00,spartanburg,sc,us,teardrop,300,5 mins.,Upside down teardrop hovering over hwy witnessed by others.,3/19/2009,34.9494444,-81.9322222
